x-axis,1,2,3
+4.482200E+00,+6.395980E+00,+6.452701E+00,+2.095477E+00
+4.492000E+00,+6.380904E+00,+6.462751E+00,+2.130653E+00
+4.501800E+00,+6.360804E+00,+6.452701E+00,+2.090452E+00
+4.511600E+00,+6.355779E+00,+6.455213E+00,+2.115578E+00
+4.521400E+00,+6.355779E+00,+6.455213E+00,+2.095477E+00
+4.531200E+00,+6.315578E+00,+6.435113E+00,+2.090452E+00
+4.541000E+00,+6.350754E+00,+6.435113E+00,+2.090452E+00
+4.550800E+00,+6.315578E+00,+6.435113E+00,+2.090452E+00
+4.560600E+00,+6.315578E+00,+6.435113E+00,+2.090452E+00
+4.570400E+00,+6.315578E+00,+6.435113E+00,+2.090452E+00
+4.580200E+00,+6.275377E+00,+6.435113E+00,+2.090452E+00
+4.590000E+00,+6.275377E+00,+6.415012E+00,+2.075377E+00
+4.599800E+00,+6.275377E+00,+6.417525E+00,+2.055276E+00
+4.609600E+00,+6.275377E+00,+6.427575E+00,+2.050251E+00
+4.619400E+00,+6.235176E+00,+6.432600E+00,+2.090452E+00
+4.629200E+00,+6.235176E+00,+6.415012E+00,+2.050251E+00
+4.639000E+00,+6.235176E+00,+6.397425E+00,+2.055276E+00
+4.648800E+00,+6.220100E+00,+6.407475E+00,+2.050251E+00
+4.658600E+00,+6.194975E+00,+6.412500E+00,+2.050251E+00
+4.668400E+00,+6.194975E+00,+6.394912E+00,+2.075377E+00
+4.678200E+00,+6.194975E+00,+6.394912E+00,+2.050251E+00
+4.688000E+00,+6.194975E+00,+6.407475E+00,+2.050251E+00
+4.697800E+00,+6.189950E+00,+6.394912E+00,+2.050251E+00
+4.707600E+00,+6.169849E+00,+6.394912E+00,+2.050251E+00
+4.717400E+00,+6.154774E+00,+6.374811E+00,+2.050251E+00
+4.727200E+00,+6.154774E+00,+6.394912E+00,+2.025126E+00
+4.737000E+00,+6.154774E+00,+6.374811E+00,+2.010050E+00
+4.746800E+00,+6.114573E+00,+6.374811E+00,+2.010050E+00
+4.756600E+00,+6.114573E+00,+6.372299E+00,+2.050251E+00
+4.766400E+00,+6.114573E+00,+6.374811E+00,+2.025126E+00
+4.776200E+00,+6.079397E+00,+6.354711E+00,+2.010050E+00
+4.786000E+00,+6.074372E+00,+6.354711E+00,+2.010050E+00
+4.795800E+00,+6.074372E+00,+6.354711E+00,+2.010050E+00
+4.805600E+00,+6.034171E+00,+6.347173E+00,+2.010050E+00
+4.815400E+00,+6.074372E+00,+6.354711E+00,+2.010050E+00
+4.825200E+00,+6.034171E+00,+6.342148E+00,+2.010050E+00
+4.835000E+00,+6.034171E+00,+6.334610E+00,+2.010050E+00
+4.844800E+00,+6.034171E+00,+6.334610E+00,+1.969849E+00
+4.854600E+00,+6.034171E+00,+6.334610E+00,+2.010050E+00
+4.864400E+00,+6.034171E+00,+6.327073E+00,+1.994975E+00
+4.874200E+00,+6.034171E+00,+6.334610E+00,+1.974874E+00
+4.884000E+00,+6.034171E+00,+6.322048E+00,+1.994975E+00
+4.893800E+00,+5.993970E+00,+6.332098E+00,+2.010050E+00
+4.903600E+00,+5.993970E+00,+6.314510E+00,+1.994975E+00
+4.913400E+00,+5.953769E+00,+6.296922E+00,+1.969849E+00
+4.923200E+00,+5.993970E+00,+6.294409E+00,+1.969849E+00
+4.933000E+00,+5.988945E+00,+6.294409E+00,+1.969849E+00
+4.942800E+00,+5.953769E+00,+6.294409E+00,+1.969849E+00
+4.952600E+00,+5.953769E+00,+6.294409E+00,+1.969849E+00
+4.962400E+00,+5.953769E+00,+6.294409E+00,+1.969849E+00
+4.972200E+00,+5.953769E+00,+6.276822E+00,+1.969849E+00
+4.982000E+00,+5.953769E+00,+6.274309E+00,+1.969849E+00
+4.991800E+00,+5.953769E+00,+6.256721E+00,+1.934673E+00
+5.001600E+00,+5.913568E+00,+6.266771E+00,+1.929648E+00
+5.011400E+00,+5.913568E+00,+6.271796E+00,+1.969849E+00
+5.021200E+00,+5.888442E+00,+6.254208E+00,+1.969849E+00
+5.031000E+00,+5.873367E+00,+6.254208E+00,+1.934673E+00
+5.040800E+00,+5.873367E+00,+6.254208E+00,+1.929648E+00
+5.050600E+00,+5.908543E+00,+6.254208E+00,+1.929648E+00
+5.060400E+00,+5.873367E+00,+6.246671E+00,+1.929648E+00
+5.070200E+00,+5.873367E+00,+6.251696E+00,+1.929648E+00
+5.080000E+00,+5.858291E+00,+6.254208E+00,+1.929648E+00
+5.089800E+00,+5.873367E+00,+6.234108E+00,+1.929648E+00
+5.099600E+00,+5.873367E+00,+6.234108E+00,+1.929648E+00
+5.109400E+00,+5.868342E+00,+6.234108E+00,+1.929648E+00
+5.119200E+00,+5.848241E+00,+6.221545E+00,+1.929648E+00
+5.129000E+00,+5.833166E+00,+6.231595E+00,+1.929648E+00
+5.138800E+00,+5.833166E+00,+6.214007E+00,+1.954774E+00
+5.148600E+00,+5.828141E+00,+6.211495E+00,+1.924623E+00
+5.158400E+00,+5.833166E+00,+6.201445E+00,+1.929648E+00
+5.168200E+00,+5.833166E+00,+6.196419E+00,+1.929648E+00
+5.178000E+00,+5.833166E+00,+6.201445E+00,+1.929648E+00
+5.187800E+00,+5.833166E+00,+6.193907E+00,+1.929648E+00
+5.197600E+00,+5.808040E+00,+6.206470E+00,+1.929648E+00
+5.207400E+00,+5.833166E+00,+6.173806E+00,+1.894472E+00
+5.217200E+00,+5.818090E+00,+6.193907E+00,+1.929648E+00
+5.227000E+00,+5.833166E+00,+6.173806E+00,+1.929648E+00
+5.236800E+00,+5.792965E+00,+6.173806E+00,+1.929648E+00
+5.246600E+00,+5.792965E+00,+6.173806E+00,+1.929648E+00
+5.256400E+00,+5.792965E+00,+6.153706E+00,+1.904523E+00
+5.266200E+00,+5.792965E+00,+6.153706E+00,+1.929648E+00
+5.276000E+00,+5.792965E+00,+6.166269E+00,+1.904523E+00
+5.285800E+00,+5.792965E+00,+6.153706E+00,+1.924623E+00
+5.295600E+00,+5.792965E+00,+6.133605E+00,+1.929648E+00
+5.305400E+00,+5.757789E+00,+6.136118E+00,+1.889447E+00
+5.315200E+00,+5.792965E+00,+6.146168E+00,+1.889447E+00
+5.325000E+00,+5.792965E+00,+6.133605E+00,+1.924623E+00
+5.334800E+00,+5.767839E+00,+6.133605E+00,+1.889447E+00
+5.344600E+00,+5.787940E+00,+6.131093E+00,+1.889447E+00
+5.354400E+00,+5.792965E+00,+6.133605E+00,+1.889447E+00
+5.364200E+00,+5.752764E+00,+6.133605E+00,+1.924623E+00
+5.374000E+00,+5.777889E+00,+6.121043E+00,+1.904523E+00
+5.383800E+00,+5.757789E+00,+6.113505E+00,+1.929648E+00
+5.393600E+00,+5.752764E+00,+6.113505E+00,+1.889447E+00
+5.403400E+00,+5.787940E+00,+6.113505E+00,+1.929648E+00
+5.413200E+00,+5.777889E+00,+6.093404E+00,+1.929648E+00
+5.423000E+00,+5.752764E+00,+6.110992E+00,+1.889447E+00
+5.432800E+00,+5.752764E+00,+6.105967E+00,+1.914573E+00
+5.442600E+00,+5.752764E+00,+6.093404E+00,+1.889447E+00
+5.452400E+00,+5.752764E+00,+6.093404E+00,+1.889447E+00
+5.462200E+00,+5.752764E+00,+6.075816E+00,+1.924623E+00
+5.472000E+00,+5.727638E+00,+6.073304E+00,+1.889447E+00
+5.481800E+00,+5.752764E+00,+6.073304E+00,+1.889447E+00
+5.491600E+00,+5.752764E+00,+6.053203E+00,+1.889447E+00
+5.501400E+00,+5.747739E+00,+6.053203E+00,+1.889447E+00
+5.511200E+00,+5.737688E+00,+6.073304E+00,+1.889447E+00
+5.521000E+00,+5.712563E+00,+6.053203E+00,+1.889447E+00
+5.530800E+00,+5.752764E+00,+6.045666E+00,+1.914573E+00
+5.540600E+00,+5.712563E+00,+6.055716E+00,+1.889447E+00
+5.550400E+00,+5.727638E+00,+6.040641E+00,+1.889447E+00
+5.560200E+00,+5.712563E+00,+6.033103E+00,+1.889447E+00
+5.570000E+00,+5.752764E+00,+6.033103E+00,+1.889447E+00
+5.579800E+00,+5.752764E+00,+6.030590E+00,+1.889447E+00
+5.589600E+00,+5.737688E+00,+6.033103E+00,+1.889447E+00
+5.599400E+00,+5.747739E+00,+6.033103E+00,+1.889447E+00
+5.609200E+00,+5.752764E+00,+6.013002E+00,+1.914573E+00
+5.619000E+00,+5.752764E+00,+6.013002E+00,+1.894472E+00
+5.628800E+00,+5.752764E+00,+6.013002E+00,+1.889447E+00
+5.638600E+00,+5.752764E+00,+6.010490E+00,+1.924623E+00
+5.648400E+00,+5.752764E+00,+6.005465E+00,+1.904523E+00
+5.658200E+00,+5.752764E+00,+6.013002E+00,+1.894472E+00
+5.668000E+00,+5.752764E+00,+5.992902E+00,+1.914573E+00
+5.677800E+00,+5.752764E+00,+5.975314E+00,+1.929648E+00
+5.687600E+00,+5.752764E+00,+5.980339E+00,+1.914573E+00
+5.697400E+00,+5.787940E+00,+5.972801E+00,+1.889447E+00
+5.707200E+00,+5.752764E+00,+5.985364E+00,+1.904523E+00
+5.717000E+00,+5.757789E+00,+5.975314E+00,+1.929648E+00
+5.726800E+00,+5.752764E+00,+5.965264E+00,+1.929648E+00
+5.736600E+00,+5.792965E+00,+5.970289E+00,+1.889447E+00
+5.746400E+00,+5.792965E+00,+5.972801E+00,+1.914573E+00
+5.756200E+00,+5.792965E+00,+5.952701E+00,+1.894472E+00
+5.766000E+00,+5.792965E+00,+5.952701E+00,+1.914573E+00
+5.775800E+00,+5.792965E+00,+5.952701E+00,+1.924623E+00
+5.785600E+00,+5.792965E+00,+5.952701E+00,+1.929648E+00
+5.795400E+00,+5.792965E+00,+5.932600E+00,+1.894472E+00
+5.805200E+00,+5.792965E+00,+5.945163E+00,+1.914573E+00
+5.815000E+00,+5.792965E+00,+5.932600E+00,+1.924623E+00
+5.824800E+00,+5.792965E+00,+5.932600E+00,+1.914573E+00
+5.834600E+00,+5.792965E+00,+5.932600E+00,+1.889447E+00
+5.844400E+00,+5.808040E+00,+5.927575E+00,+1.929648E+00
+5.854200E+00,+5.833166E+00,+5.930088E+00,+1.929648E+00
+5.864000E+00,+5.792965E+00,+5.912500E+00,+1.929648E+00
+5.873800E+00,+5.797990E+00,+5.912500E+00,+1.929648E+00
+5.883600E+00,+5.808040E+00,+5.912500E+00,+1.889447E+00
+5.893400E+00,+5.797990E+00,+5.912500E+00,+1.924623E+00
+5.903200E+00,+5.833166E+00,+5.912500E+00,+1.929648E+00
+5.913000E+00,+5.833166E+00,+5.892399E+00,+1.929648E+00
+5.922800E+00,+5.833166E+00,+5.899937E+00,+1.929648E+00
+5.932600E+00,+5.833166E+00,+5.892399E+00,+1.929648E+00
+5.942400E+00,+5.833166E+00,+5.892399E+00,+1.929648E+00
+5.952200E+00,+5.868342E+00,+5.892399E+00,+1.929648E+00
+5.962000E+00,+5.858291E+00,+5.872299E+00,+1.929648E+00
+5.971800E+00,+5.873367E+00,+5.892399E+00,+1.929648E+00
+5.981600E+00,+5.873367E+00,+5.872299E+00,+1.929648E+00
+5.991400E+00,+5.873367E+00,+5.872299E+00,+1.934673E+00
+6.001200E+00,+5.873367E+00,+5.872299E+00,+1.954774E+00
+6.011000E+00,+5.873367E+00,+5.889887E+00,+1.929648E+00
+6.020800E+00,+5.873367E+00,+5.859736E+00,+1.954774E+00
+6.030600E+00,+5.908543E+00,+5.852198E+00,+1.929648E+00
+6.040400E+00,+5.913568E+00,+5.852198E+00,+1.944724E+00
+6.050200E+00,+5.913568E+00,+5.854711E+00,+1.964824E+00
+6.060000E+00,+5.913568E+00,+5.844661E+00,+1.969849E+00
+6.069800E+00,+5.913568E+00,+5.852198E+00,+1.934673E+00
+6.079600E+00,+5.913568E+00,+5.832098E+00,+1.969849E+00
+6.089400E+00,+5.948744E+00,+5.832098E+00,+1.934673E+00
+6.099200E+00,+5.953769E+00,+5.839636E+00,+1.969849E+00
+6.109000E+00,+5.953769E+00,+5.849686E+00,+1.969849E+00
+6.118800E+00,+5.953769E+00,+5.837123E+00,+1.969849E+00
+6.128600E+00,+5.953769E+00,+5.832098E+00,+1.969849E+00
+6.138400E+00,+5.993970E+00,+5.832098E+00,+1.969849E+00
+6.148200E+00,+5.988945E+00,+5.832098E+00,+1.969849E+00
+6.158000E+00,+5.993970E+00,+5.811997E+00,+1.969849E+00
+6.167800E+00,+5.993970E+00,+5.829585E+00,+1.969849E+00
+6.177600E+00,+5.993970E+00,+5.804460E+00,+1.969849E+00
+6.187400E+00,+6.029146E+00,+5.794409E+00,+1.969849E+00
+6.197200E+00,+6.034171E+00,+5.811997E+00,+1.984925E+00
+6.207000E+00,+6.034171E+00,+5.794409E+00,+2.010050E+00
+6.216800E+00,+6.034171E+00,+5.791897E+00,+1.994975E+00
+6.226600E+00,+6.034171E+00,+5.794409E+00,+1.969849E+00
+6.236400E+00,+6.034171E+00,+5.791897E+00,+2.010050E+00
+6.246200E+00,+6.034171E+00,+5.791897E+00,+2.010050E+00
+6.256000E+00,+6.074372E+00,+5.791897E+00,+2.010050E+00
+6.265800E+00,+6.074372E+00,+5.774309E+00,+2.010050E+00
+6.275600E+00,+6.074372E+00,+5.791897E+00,+2.010050E+00
+6.285400E+00,+6.074372E+00,+5.791897E+00,+2.010050E+00
+6.295200E+00,+6.114573E+00,+5.771796E+00,+2.010050E+00
+6.305000E+00,+6.114573E+00,+5.771796E+00,+2.010050E+00
+6.314800E+00,+6.114573E+00,+5.779334E+00,+2.035176E+00
+6.324600E+00,+6.149749E+00,+5.789384E+00,+2.010050E+00
+6.334400E+00,+6.154774E+00,+5.759234E+00,+2.050251E+00
+6.344200E+00,+6.154774E+00,+5.771796E+00,+2.050251E+00
+6.354000E+00,+6.154774E+00,+5.771796E+00,+2.050251E+00
+6.363800E+00,+6.154774E+00,+5.754208E+00,+2.050251E+00
+6.373600E+00,+6.179899E+00,+5.759234E+00,+2.050251E+00
+6.383400E+00,+6.194975E+00,+5.751696E+00,+2.050251E+00
+6.393200E+00,+6.194975E+00,+5.751696E+00,+2.050251E+00
+6.403000E+00,+6.194975E+00,+5.751696E+00,+2.050251E+00
+6.412800E+00,+6.210050E+00,+5.751696E+00,+2.050251E+00
+6.422600E+00,+6.235176E+00,+5.751696E+00,+2.050251E+00
+6.432400E+00,+6.235176E+00,+5.751696E+00,+2.065327E+00
+6.442200E+00,+6.275377E+00,+5.751696E+00,+2.050251E+00
+6.452000E+00,+6.275377E+00,+5.751696E+00,+2.090452E+00
+6.461800E+00,+6.275377E+00,+5.734108E+00,+2.090452E+00
+6.471600E+00,+6.275377E+00,+5.731595E+00,+2.090452E+00
+6.481400E+00,+6.280402E+00,+5.734108E+00,+2.090452E+00
+6.491200E+00,+6.290452E+00,+5.731595E+00,+2.090452E+00
+6.501000E+00,+6.315578E+00,+5.734108E+00,+2.090452E+00
+6.510800E+00,+6.315578E+00,+5.711495E+00,+2.115578E+00
+6.520600E+00,+6.350754E+00,+5.731595E+00,+2.090452E+00
+6.530400E+00,+6.340703E+00,+5.744158E+00,+2.115578E+00
+6.540200E+00,+6.355779E+00,+5.729083E+00,+2.130653E+00
+6.550000E+00,+6.355779E+00,+5.724058E+00,+2.105528E+00
+6.559800E+00,+6.390955E+00,+5.731595E+00,+2.095477E+00
+6.569600E+00,+6.370854E+00,+5.724058E+00,+2.115578E+00
+6.579400E+00,+6.395980E+00,+5.731595E+00,+2.130653E+00
+6.589200E+00,+6.421105E+00,+5.724058E+00,+2.130653E+00
+6.599000E+00,+6.401005E+00,+5.711495E+00,+2.135678E+00
+6.608800E+00,+6.436181E+00,+5.711495E+00,+2.145729E+00
+6.618600E+00,+6.436181E+00,+5.711495E+00,+2.130653E+00
+6.628400E+00,+6.451256E+00,+5.731595E+00,+2.145729E+00
+6.638200E+00,+6.476382E+00,+5.708982E+00,+2.130653E+00
+6.648000E+00,+6.501507E+00,+5.698932E+00,+2.145729E+00
+6.657800E+00,+6.511558E+00,+5.708982E+00,+2.130653E+00
+6.667600E+00,+6.516583E+00,+5.691394E+00,+2.130653E+00
+6.677400E+00,+6.516583E+00,+5.711495E+00,+2.165829E+00
+6.687200E+00,+6.516583E+00,+5.698932E+00,+2.145729E+00
+6.697000E+00,+6.516583E+00,+5.691394E+00,+2.170854E+00
+6.706800E+00,+6.556784E+00,+5.691394E+00,+2.170854E+00
+6.716600E+00,+6.591960E+00,+5.708982E+00,+2.170854E+00
+6.726400E+00,+6.596985E+00,+5.691394E+00,+2.195980E+00
+6.736200E+00,+6.596985E+00,+5.691394E+00,+2.170854E+00
+6.746000E+00,+6.596985E+00,+5.691394E+00,+2.211055E+00
+6.755800E+00,+6.596985E+00,+5.691394E+00,+2.211055E+00
+6.765600E+00,+6.596985E+00,+5.698932E+00,+2.211055E+00
+6.775400E+00,+6.632161E+00,+5.691394E+00,+2.206030E+00
+6.785200E+00,+6.637186E+00,+5.683857E+00,+2.211055E+00
+6.795000E+00,+6.637186E+00,+5.708982E+00,+2.211055E+00
+6.804800E+00,+6.677387E+00,+5.711495E+00,+2.211055E+00
+6.814600E+00,+6.677387E+00,+5.708982E+00,+2.211055E+00
+6.824400E+00,+6.702512E+00,+5.678832E+00,+2.211055E+00
+6.834200E+00,+6.712563E+00,+5.688882E+00,+2.211055E+00
+6.844000E+00,+6.717588E+00,+5.683857E+00,+2.236181E+00
+6.853800E+00,+6.717588E+00,+5.691394E+00,+2.246231E+00
+6.863600E+00,+6.757789E+00,+5.678832E+00,+2.226131E+00
+6.873400E+00,+6.757789E+00,+5.673806E+00,+2.216080E+00
+6.883200E+00,+6.782914E+00,+5.671294E+00,+2.251256E+00
+6.893000E+00,+6.762814E+00,+5.691394E+00,+2.251256E+00
+6.902800E+00,+6.797990E+00,+5.691394E+00,+2.266332E+00
+6.912600E+00,+6.797990E+00,+5.671294E+00,+2.251256E+00
+6.922400E+00,+6.838191E+00,+5.683857E+00,+2.266332E+00
+6.932200E+00,+6.838191E+00,+5.671294E+00,+2.256281E+00
+6.942000E+00,+6.838191E+00,+5.691394E+00,+2.266332E+00
+6.951800E+00,+6.878392E+00,+5.688882E+00,+2.291457E+00
+6.961600E+00,+6.878392E+00,+5.683857E+00,+2.291457E+00
+6.971400E+00,+6.878392E+00,+5.688882E+00,+2.286432E+00
+6.981200E+00,+6.893467E+00,+5.671294E+00,+2.291457E+00
+6.991000E+00,+6.883417E+00,+5.691394E+00,+2.291457E+00
+7.000800E+00,+6.918593E+00,+5.683857E+00,+2.316583E+00
+7.010600E+00,+6.923618E+00,+5.671294E+00,+2.291457E+00
+7.020400E+00,+6.958794E+00,+5.671294E+00,+2.331658E+00
+7.030200E+00,+6.963819E+00,+5.691394E+00,+2.331658E+00
+7.040000E+00,+6.958794E+00,+5.671294E+00,+2.331658E+00
+7.049800E+00,+6.998995E+00,+5.691394E+00,+2.331658E+00
+7.059600E+00,+6.998995E+00,+5.671294E+00,+2.331658E+00
+7.069400E+00,+7.039196E+00,+5.673806E+00,+2.331658E+00
+7.079200E+00,+7.039196E+00,+5.671294E+00,+2.331658E+00
+7.089000E+00,+7.039196E+00,+5.691394E+00,+2.336683E+00
+7.098800E+00,+7.039196E+00,+5.678832E+00,+2.331658E+00
+7.108600E+00,+7.079397E+00,+5.688882E+00,+2.371859E+00
+7.118400E+00,+7.079397E+00,+5.691394E+00,+2.371859E+00
+7.128200E+00,+7.084422E+00,+5.688882E+00,+2.371859E+00
+7.138000E+00,+7.119598E+00,+5.683857E+00,+2.371859E+00
+7.147800E+00,+7.119598E+00,+5.691394E+00,+2.371859E+00
+7.157600E+00,+7.119598E+00,+5.671294E+00,+2.371859E+00
+7.167400E+00,+7.159799E+00,+5.671294E+00,+2.371859E+00
+7.177200E+00,+7.159799E+00,+5.678832E+00,+2.371859E+00
+7.187000E+00,+7.159799E+00,+5.691394E+00,+2.371859E+00
+7.196800E+00,+7.200000E+00,+5.691394E+00,+2.371859E+00
+7.206600E+00,+7.200000E+00,+5.671294E+00,+2.412060E+00
+7.216400E+00,+7.240201E+00,+5.683857E+00,+2.412060E+00
+7.226200E+00,+7.240201E+00,+5.691394E+00,+2.412060E+00
+7.236000E+00,+7.240201E+00,+5.691394E+00,+2.412060E+00
+7.245800E+00,+7.240201E+00,+5.691394E+00,+2.412060E+00
+7.255600E+00,+7.240201E+00,+5.678832E+00,+2.412060E+00
+7.265400E+00,+7.280402E+00,+5.691394E+00,+2.452261E+00
+7.275200E+00,+7.295477E+00,+5.691394E+00,+2.452261E+00
+7.285000E+00,+7.320603E+00,+5.708982E+00,+2.452261E+00
+7.294800E+00,+7.335678E+00,+5.691394E+00,+2.452261E+00
+7.304600E+00,+7.355779E+00,+5.691394E+00,+2.417085E+00
+7.314400E+00,+7.335678E+00,+5.691394E+00,+2.427136E+00
+7.324200E+00,+7.360804E+00,+5.691394E+00,+2.452261E+00
+7.334000E+00,+7.385929E+00,+5.703957E+00,+2.477387E+00
+7.343800E+00,+7.365829E+00,+5.691394E+00,+2.492462E+00
+7.353600E+00,+7.401005E+00,+5.691394E+00,+2.477387E+00
+7.363400E+00,+7.436181E+00,+5.708982E+00,+2.487437E+00
+7.373200E+00,+7.441206E+00,+5.711495E+00,+2.492462E+00
+7.383000E+00,+7.441206E+00,+5.711495E+00,+2.492462E+00
+7.392800E+00,+7.456281E+00,+5.691394E+00,+2.492462E+00
+7.402600E+00,+7.481407E+00,+5.711495E+00,+2.492462E+00
+7.412400E+00,+7.481407E+00,+5.711495E+00,+2.492462E+00
+7.422200E+00,+7.486432E+00,+5.711495E+00,+2.497487E+00
+7.432000E+00,+7.521608E+00,+5.711495E+00,+2.492462E+00
+7.441800E+00,+7.521608E+00,+5.708982E+00,+2.527638E+00
+7.451600E+00,+7.546733E+00,+5.711495E+00,+2.532663E+00
+7.461400E+00,+7.561809E+00,+5.714007E+00,+2.497487E+00
+7.471200E+00,+7.561809E+00,+5.711495E+00,+2.532663E+00
+7.481000E+00,+7.602010E+00,+5.729083E+00,+2.532663E+00
+7.490800E+00,+7.602010E+00,+5.711495E+00,+2.532663E+00
+7.500600E+00,+7.602010E+00,+5.711495E+00,+2.532663E+00
+7.510400E+00,+7.602010E+00,+5.711495E+00,+2.532663E+00
+7.520200E+00,+7.642211E+00,+5.731595E+00,+2.567839E+00
+7.530000E+00,+7.667336E+00,+5.719033E+00,+2.532663E+00
+7.539800E+00,+7.677387E+00,+5.731595E+00,+2.567839E+00
+7.549600E+00,+7.667336E+00,+5.744158E+00,+2.557789E+00
+7.559400E+00,+7.687437E+00,+5.749183E+00,+2.572864E+00
+7.569200E+00,+7.697487E+00,+5.751696E+00,+2.572864E+00
+7.579000E+00,+7.722613E+00,+5.749183E+00,+2.572864E+00
+7.588800E+00,+7.722613E+00,+5.744158E+00,+2.572864E+00
+7.598600E+00,+7.757789E+00,+5.751696E+00,+2.572864E+00
+7.608400E+00,+7.747738E+00,+5.739133E+00,+2.572864E+00
+7.618200E+00,+7.762814E+00,+5.734108E+00,+2.572864E+00
+7.628000E+00,+7.762814E+00,+5.751696E+00,+2.597990E+00
+7.637800E+00,+7.803015E+00,+5.749183E+00,+2.608040E+00
+7.647600E+00,+7.803015E+00,+5.751696E+00,+2.613065E+00
+7.657400E+00,+7.808040E+00,+5.749183E+00,+2.613065E+00
+7.667200E+00,+7.803015E+00,+5.759234E+00,+2.613065E+00
+7.677000E+00,+7.843216E+00,+5.771796E+00,+2.613065E+00
+7.686800E+00,+7.883417E+00,+5.751696E+00,+2.613065E+00
+7.696600E+00,+7.848241E+00,+5.754208E+00,+2.613065E+00
+7.706400E+00,+7.883417E+00,+5.779334E+00,+2.613065E+00
+7.716200E+00,+7.883417E+00,+5.771796E+00,+2.613065E+00
+7.726000E+00,+7.908543E+00,+5.771796E+00,+2.638191E+00
+7.735800E+00,+7.923618E+00,+5.771796E+00,+2.653266E+00
+7.745600E+00,+7.923618E+00,+5.771796E+00,+2.653266E+00
+7.755400E+00,+7.923618E+00,+5.771796E+00,+2.653266E+00
+7.765200E+00,+7.938693E+00,+5.791897E+00,+2.628141E+00
+7.775000E+00,+7.963819E+00,+5.791897E+00,+2.653266E+00
+7.784800E+00,+7.963819E+00,+5.784359E+00,+2.653266E+00
+7.794600E+00,+7.968844E+00,+5.794409E+00,+2.653266E+00
+7.804400E+00,+8.004020E+00,+5.804460E+00,+2.678392E+00
+7.814200E+00,+8.004020E+00,+5.791897E+00,+2.688442E+00
+7.824000E+00,+8.029146E+00,+5.811997E+00,+2.693467E+00
+7.833800E+00,+8.009045E+00,+5.811997E+00,+2.688442E+00
+7.843600E+00,+8.044221E+00,+5.799435E+00,+2.678392E+00
+7.853400E+00,+8.049246E+00,+5.809485E+00,+2.693467E+00
+7.863200E+00,+8.084422E+00,+5.811997E+00,+2.668342E+00
+7.873000E+00,+8.084422E+00,+5.811997E+00,+2.693467E+00
+7.882800E+00,+8.084422E+00,+5.811997E+00,+2.693467E+00
+7.892600E+00,+8.089447E+00,+5.811997E+00,+2.693467E+00
+7.902400E+00,+8.099497E+00,+5.811997E+00,+2.693467E+00
+7.912200E+00,+8.119598E+00,+5.832098E+00,+2.728643E+00
+7.922000E+00,+8.124623E+00,+5.819535E+00,+2.693467E+00
+7.931800E+00,+8.124623E+00,+5.829585E+00,+2.733668E+00
+7.941600E+00,+8.149749E+00,+5.832098E+00,+2.733668E+00
+7.951400E+00,+8.164824E+00,+5.832098E+00,+2.733668E+00
+7.961200E+00,+8.164824E+00,+5.832098E+00,+2.708543E+00
+7.971000E+00,+8.164824E+00,+5.832098E+00,+2.733668E+00
+7.980800E+00,+8.205025E+00,+5.852198E+00,+2.733668E+00
+7.990600E+00,+8.205025E+00,+5.832098E+00,+2.733668E+00
+8.000400E+00,+8.205025E+00,+5.839636E+00,+2.733668E+00
+8.010200E+00,+8.240201E+00,+5.869786E+00,+2.733668E+00
+8.020000E+00,+8.245226E+00,+5.852198E+00,+2.733668E+00
+8.029800E+00,+8.245226E+00,+5.869786E+00,+2.773869E+00
+8.039600E+00,+8.245226E+00,+5.864761E+00,+2.758794E+00
+8.049400E+00,+8.280402E+00,+5.872299E+00,+2.773869E+00
+8.059200E+00,+8.285427E+00,+5.872299E+00,+2.773869E+00
+8.069000E+00,+8.285427E+00,+5.872299E+00,+2.738693E+00
+8.078800E+00,+8.285427E+00,+5.872299E+00,+2.748744E+00
+8.088600E+00,+8.285427E+00,+5.889887E+00,+2.773869E+00
+8.098400E+00,+8.325628E+00,+5.892399E+00,+2.773869E+00
+8.108200E+00,+8.325628E+00,+5.892399E+00,+2.778894E+00
+8.118000E+00,+8.325628E+00,+5.892399E+00,+2.798995E+00
+8.127800E+00,+8.365829E+00,+5.892399E+00,+2.773869E+00
+8.137600E+00,+8.340703E+00,+5.892399E+00,+2.773869E+00
+8.147400E+00,+8.330653E+00,+5.909987E+00,+2.814070E+00
+8.157200E+00,+8.365829E+00,+5.904962E+00,+2.773869E+00
+8.167000E+00,+8.401005E+00,+5.897425E+00,+2.809045E+00
+8.176800E+00,+8.365829E+00,+5.912500E+00,+2.798995E+00
+8.186600E+00,+8.406030E+00,+5.912500E+00,+2.814070E+00
+8.196400E+00,+8.406030E+00,+5.920038E+00,+2.814070E+00
+8.206200E+00,+8.441206E+00,+5.915012E+00,+2.814070E+00
+8.216000E+00,+8.421105E+00,+5.932600E+00,+2.814070E+00
+8.225800E+00,+8.446231E+00,+5.932600E+00,+2.814070E+00
+8.235600E+00,+8.446231E+00,+5.932600E+00,+2.814070E+00
+8.245400E+00,+8.446231E+00,+5.930088E+00,+2.809045E+00
+8.255200E+00,+8.446231E+00,+5.932600E+00,+2.829146E+00
+8.265000E+00,+8.486432E+00,+5.952701E+00,+2.814070E+00
+8.274800E+00,+8.486432E+00,+5.940138E+00,+2.829146E+00
